Time (sec),  Heater (%),  Temperature (C)
3.850354664325714111e+02,4.000000000000000000e+01,9.531000000000000227e+01
3.860341103076934814e+02,4.000000000000000000e+01,9.567000000000000171e+01
3.870334191322326660e+02,4.000000000000000000e+01,9.645999999999999375e+01
3.880325222015380859e+02,4.000000000000000000e+01,9.589000000000000057e+01
3.890380034446716309e+02,4.000000000000000000e+01,9.595999999999999375e+01
3.900373437404632568e+02,4.000000000000000000e+01,9.615000000000000568e+01
3.910384345054626465e+02,4.000000000000000000e+01,9.645999999999999375e+01
3.920298993587493896e+02,4.000000000000000000e+01,9.685999999999999943e+01
3.930318553447723389e+02,4.000000000000000000e+01,9.720000000000000284e+01
3.940324935913085938e+02,4.000000000000000000e+01,9.756999999999999318e+01
3.950327372550964355e+02,4.000000000000000000e+01,9.804999999999999716e+01
3.960299847126007080e+02,4.000000000000000000e+01,9.776999999999999602e+01
3.970254852771759033e+02,4.000000000000000000e+01,9.743000000000000682e+01
3.980262222290039062e+02,4.000000000000000000e+01,9.631999999999999318e+01
3.990186159610748291e+02,4.000000000000000000e+01,9.593000000000000682e+01
4.000184741020202637e+02,4.000000000000000000e+01,9.648000000000000398e+01
4.010161185264587402e+02,4.000000000000000000e+01,9.607999999999999829e+01
4.020174112319946289e+02,4.000000000000000000e+01,9.589000000000000057e+01
4.030161511898040771e+02,4.000000000000000000e+01,9.651999999999999602e+01
4.040147399902343750e+02,4.000000000000000000e+01,9.604000000000000625e+01
4.050121469497680664e+02,4.000000000000000000e+01,9.603000000000000114e+01
4.060096914768218994e+02,4.000000000000000000e+01,9.612999999999999545e+01
4.070049798488616943e+02,4.000000000000000000e+01,9.609000000000000341e+01
4.080064954757690430e+02,4.000000000000000000e+01,9.606999999999999318e+01
4.090088412761688232e+02,4.000000000000000000e+01,9.643000000000000682e+01
4.100136966705322266e+02,4.000000000000000000e+01,9.645999999999999375e+01
4.110169861316680908e+02,4.000000000000000000e+01,9.601000000000000512e+01
4.120137708187103271e+02,4.000000000000000000e+01,9.568999999999999773e+01
4.130183973312377930e+02,4.000000000000000000e+01,9.581999999999999318e+01
4.140195133686065674e+02,4.000000000000000000e+01,9.609999999999999432e+01
4.150164155960083008e+02,4.000000000000000000e+01,9.615000000000000568e+01
4.160164155960083008e+02,4.000000000000000000e+01,9.614000000000000057e+01
4.170129315853118896e+02,4.000000000000000000e+01,9.609000000000000341e+01
4.180081651210784912e+02,4.000000000000000000e+01,9.609999999999999432e+01
4.190131509304046631e+02,4.000000000000000000e+01,9.614000000000000057e+01
4.200094327926635742e+02,4.000000000000000000e+01,9.614000000000000057e+01
4.210051195621490479e+02,4.000000000000000000e+01,9.623000000000000398e+01
4.220019357204437256e+02,4.000000000000000000e+01,9.609000000000000341e+01
4.229983506202697754e+02,4.000000000000000000e+01,9.598999999999999488e+01
4.239948296546936035e+02,4.000000000000000000e+01,9.617000000000000171e+01
4.249958040714263916e+02,4.000000000000000000e+01,9.628000000000000114e+01
4.259974038600921631e+02,4.000000000000000000e+01,9.615000000000000568e+01
4.269967992305755615e+02,4.000000000000000000e+01,9.634999999999999432e+01
4.279942438602447510e+02,4.000000000000000000e+01,9.629999999999999716e+01
4.289981515407562256e+02,4.000000000000000000e+01,9.651000000000000512e+01
4.299999525547027588e+02,4.000000000000000000e+01,9.668000000000000682e+01
4.309936373233795166e+02,4.000000000000000000e+01,9.687000000000000455e+01
4.319929130077362061e+02,4.000000000000000000e+01,9.693999999999999773e+01
4.329934573173522949e+02,4.000000000000000000e+01,9.682999999999999829e+01
4.339943368434906006e+02,4.000000000000000000e+01,9.693000000000000682e+01
4.349987137317657471e+02,4.000000000000000000e+01,9.696999999999999886e+01
4.360009918212890625e+02,4.000000000000000000e+01,9.679999999999999716e+01
4.370033259391784668e+02,4.000000000000000000e+01,9.684000000000000341e+01
4.380080294609069824e+02,4.000000000000000000e+01,9.706999999999999318e+01
4.390136027336120605e+02,4.000000000000000000e+01,9.715000000000000568e+01
4.400150227546691895e+02,4.000000000000000000e+01,9.728000000000000114e+01
4.410190138816833496e+02,4.000000000000000000e+01,9.731999999999999318e+01
4.420192470550537109e+02,4.000000000000000000e+01,9.745999999999999375e+01
4.430160436630249023e+02,4.000000000000000000e+01,9.754000000000000625e+01
4.440152716636657715e+02,4.000000000000000000e+01,9.762999999999999545e+01
4.450152065753936768e+02,4.000000000000000000e+01,9.743999999999999773e+01
4.460147635936737061e+02,4.000000000000000000e+01,9.745999999999999375e+01
4.470154497623443604e+02,4.000000000000000000e+01,9.762999999999999545e+01
4.480138189792633057e+02,4.000000000000000000e+01,9.778000000000000114e+01
4.490150737762451172e+02,4.000000000000000000e+01,9.778000000000000114e+01
4.500152649879455566e+02,4.000000000000000000e+01,9.784999999999999432e+01
4.510171980857849121e+02,4.000000000000000000e+01,9.785999999999999943e+01
4.520167770385742188e+02,4.000000000000000000e+01,9.793999999999999773e+01
4.530127978324890137e+02,4.000000000000000000e+01,9.809999999999999432e+01
4.540172190666198730e+02,4.000000000000000000e+01,9.846999999999999886e+01
4.550164833068847656e+02,4.000000000000000000e+01,9.845000000000000284e+01
4.560107591152191162e+02,4.000000000000000000e+01,9.854999999999999716e+01
4.570114977359771729e+02,4.000000000000000000e+01,9.840000000000000568e+01
4.580096583366394043e+02,4.000000000000000000e+01,9.837999999999999545e+01
4.590083990097045898e+02,4.000000000000000000e+01,9.840999999999999659e+01
4.600070581436157227e+02,4.000000000000000000e+01,9.843999999999999773e+01
4.610081684589385986e+02,4.000000000000000000e+01,9.867000000000000171e+01
4.620005095005035400e+02,4.000000000000000000e+01,9.870999999999999375e+01
4.630003440380096436e+02,4.000000000000000000e+01,9.879000000000000625e+01
4.639995534420013428e+02,4.000000000000000000e+01,9.889000000000000057e+01
4.650015494823455811e+02,4.000000000000000000e+01,9.881000000000000227e+01
4.660023920536041260e+02,4.000000000000000000e+01,9.893000000000000682e+01
4.670012345314025879e+02,4.000000000000000000e+01,9.904000000000000625e+01
4.679992954730987549e+02,4.000000000000000000e+01,9.912999999999999545e+01
4.689995691776275635e+02,4.000000000000000000e+01,9.915999999999999659e+01
4.699982364177703857e+02,4.000000000000000000e+01,9.918999999999999773e+01
4.709965672492980957e+02,4.000000000000000000e+01,9.928000000000000114e+01
4.719938788414001465e+02,4.000000000000000000e+01,9.935999999999999943e+01
4.729930152893066406e+02,4.000000000000000000e+01,9.956999999999999318e+01
4.739973552227020264e+02,4.000000000000000000e+01,9.960999999999999943e+01
4.749884157180786133e+02,4.000000000000000000e+01,9.960999999999999943e+01
4.759877912998199463e+02,4.000000000000000000e+01,9.968999999999999773e+01
4.769787075519561768e+02,4.000000000000000000e+01,9.970999999999999375e+01
4.779814913272857666e+02,4.000000000000000000e+01,1.000699999999999932e+02
4.789727663993835449e+02,4.000000000000000000e+01,1.001400000000000006e+02
4.799755179882049561e+02,4.000000000000000000e+01,1.002600000000000051e+02
4.809752829074859619e+02,4.000000000000000000e+01,1.002500000000000000e+02
4.819723777770996094e+02,4.000000000000000000e+01,1.002900000000000063e+02
4.829700331687927246e+02,4.000000000000000000e+01,1.002800000000000011e+02
4.839662215709686279e+02,4.000000000000000000e+01,1.003900000000000006e+02
4.849629209041595459e+02,4.000000000000000000e+01,1.005600000000000023e+02
4.859626092910766602e+02,4.000000000000000000e+01,1.009000000000000057e+02
4.869611363410949707e+02,4.000000000000000000e+01,1.011700000000000017e+02
4.879603376388549805e+02,4.000000000000000000e+01,1.014500000000000028e+02
4.889660375118255615e+02,4.000000000000000000e+01,1.015799999999999983e+02
4.899685769081115723e+02,4.000000000000000000e+01,1.022900000000000063e+02
4.909699778556823730e+02,4.000000000000000000e+01,1.020000000000000000e+02
4.919703681468963623e+02,4.000000000000000000e+01,1.019300000000000068e+02
4.929661734104156494e+02,4.000000000000000000e+01,1.020799999999999983e+02
4.939697546958923340e+02,4.000000000000000000e+01,1.019300000000000068e+02
4.949738545417785645e+02,4.000000000000000000e+01,1.020199999999999960e+02
4.959727072715759277e+02,4.000000000000000000e+01,1.019800000000000040e+02
4.969765155315399170e+02,4.000000000000000000e+01,1.020799999999999983e+02
4.979788300991058350e+02,4.000000000000000000e+01,1.020699999999999932e+02
4.989721648693084717e+02,4.000000000000000000e+01,1.022199999999999989e+02
4.999740092754364014e+02,4.000000000000000000e+01,1.021899999999999977e+02
5.009756069183349609e+02,4.000000000000000000e+01,1.022999999999999972e+02
5.019753983020782471e+02,4.000000000000000000e+01,1.023700000000000045e+02
5.029701650142669678e+02,4.000000000000000000e+01,1.022199999999999989e+02
5.039730381965637207e+02,4.000000000000000000e+01,1.023299999999999983e+02
5.049723317623138428e+02,4.000000000000000000e+01,1.022000000000000028e+02
5.059710454940795898e+02,4.000000000000000000e+01,1.022000000000000028e+02
5.069677965641021729e+02,4.000000000000000000e+01,1.021800000000000068e+02
5.079687533378601074e+02,4.000000000000000000e+01,1.023900000000000006e+02
5.089666950702667236e+02,4.000000000000000000e+01,1.027399999999999949e+02
5.099672641754150391e+02,4.000000000000000000e+01,1.031200000000000045e+02
5.109679629802703857e+02,4.000000000000000000e+01,1.029300000000000068e+02
5.119718699455261230e+02,4.000000000000000000e+01,1.030499999999999972e+02
5.129663376808166504e+02,4.000000000000000000e+01,1.032399999999999949e+02
5.139640910625457764e+02,4.000000000000000000e+01,1.038799999999999955e+02
5.149630985260009766e+02,4.000000000000000000e+01,1.040799999999999983e+02
5.159684102535247803e+02,4.000000000000000000e+01,1.036099999999999994e+02
5.169594118595123291e+02,4.000000000000000000e+01,1.036700000000000017e+02
5.179589524269104004e+02,4.000000000000000000e+01,1.035999999999999943e+02
5.189587435722351074e+02,4.000000000000000000e+01,1.036899999999999977e+02
5.199623613357543945e+02,4.000000000000000000e+01,1.037999999999999972e+02
5.209621593952178955e+02,4.000000000000000000e+01,1.038700000000000045e+02
5.219660573005676270e+02,4.000000000000000000e+01,1.041700000000000017e+02
5.229688251018524170e+02,4.000000000000000000e+01,1.042000000000000028e+02
5.239602785110473633e+02,4.000000000000000000e+01,1.044500000000000028e+02
5.249641132354736328e+02,4.000000000000000000e+01,1.044599999999999937e+02
5.259638094902038574e+02,4.000000000000000000e+01,1.044699999999999989e+02
5.269559876918792725e+02,4.000000000000000000e+01,1.044699999999999989e+02
5.279530889987945557e+02,4.000000000000000000e+01,1.046099999999999994e+02
5.289562177658081055e+02,4.000000000000000000e+01,1.045999999999999943e+02
5.299532718658447266e+02,4.000000000000000000e+01,1.046899999999999977e+02
5.309545857906341553e+02,4.000000000000000000e+01,1.044699999999999989e+02
5.319553771018981934e+02,4.000000000000000000e+01,1.044800000000000040e+02
5.329540436267852783e+02,4.000000000000000000e+01,1.046400000000000006e+02
5.339562733173370361e+02,4.000000000000000000e+01,1.043700000000000045e+02
5.349500579833984375e+02,4.000000000000000000e+01,1.044000000000000057e+02
5.359495182037353516e+02,4.000000000000000000e+01,1.044000000000000057e+02
5.369531753063201904e+02,4.000000000000000000e+01,1.044000000000000057e+02
5.379511239528656006e+02,4.000000000000000000e+01,1.045499999999999972e+02
5.389518415927886963e+02,4.000000000000000000e+01,1.045400000000000063e+02
5.399508705139160156e+02,4.000000000000000000e+01,1.046099999999999994e+02
5.409502511024475098e+02,4.000000000000000000e+01,1.046200000000000045e+02
5.419434390068054199e+02,4.000000000000000000e+01,1.049300000000000068e+02
5.429448952674865723e+02,4.000000000000000000e+01,1.051599999999999966e+02
5.439369142055511475e+02,4.000000000000000000e+01,1.052099999999999937e+02
5.449403390884399414e+02,4.000000000000000000e+01,1.054000000000000057e+02
5.459333093166351318e+02,4.000000000000000000e+01,1.054200000000000017e+02
5.469317245483398438e+02,4.000000000000000000e+01,1.056299999999999955e+02
5.479305205345153809e+02,4.000000000000000000e+01,1.057099999999999937e+02
5.489290006160736084e+02,4.000000000000000000e+01,1.057399999999999949e+02
5.499264147281646729e+02,4.000000000000000000e+01,1.062800000000000011e+02
5.509265067577362061e+02,4.000000000000000000e+01,1.063599999999999994e+02
5.519269211292266846e+02,4.000000000000000000e+01,1.060900000000000034e+02
5.529200477600097656e+02,4.000000000000000000e+01,1.059099999999999966e+02
5.539233038425445557e+02,4.000000000000000000e+01,1.055999999999999943e+02
5.549252643585205078e+02,4.000000000000000000e+01,1.058100000000000023e+02
5.559312391281127930e+02,4.000000000000000000e+01,1.057600000000000051e+02
5.569327917098999023e+02,4.000000000000000000e+01,1.055799999999999983e+02
5.579295041561126709e+02,4.000000000000000000e+01,1.056899999999999977e+02
5.589338829517364502e+02,4.000000000000000000e+01,1.056200000000000045e+02
5.599355618953704834e+02,4.000000000000000000e+01,1.057000000000000028e+02
5.609402949810028076e+02,4.000000000000000000e+01,1.058900000000000006e+02
5.619393849372863770e+02,4.000000000000000000e+01,1.059500000000000028e+02
5.629374279975891113e+02,4.000000000000000000e+01,1.060699999999999932e+02
5.639380474090576172e+02,4.000000000000000000e+01,1.060499999999999972e+02
5.649358856678009033e+02,4.000000000000000000e+01,1.060799999999999983e+02
5.659353930950164795e+02,4.000000000000000000e+01,1.061800000000000068e+02
5.669401016235351562e+02,4.000000000000000000e+01,1.062399999999999949e+02
5.679385373592376709e+02,4.000000000000000000e+01,1.062699999999999960e+02
5.689392411708831787e+02,4.000000000000000000e+01,1.063199999999999932e+02
5.699412171840667725e+02,4.000000000000000000e+01,1.063400000000000034e+02
5.709432544708251953e+02,4.000000000000000000e+01,1.062999999999999972e+02
5.719467847347259521e+02,4.000000000000000000e+01,1.064000000000000057e+02
5.729382097721099854e+02,4.000000000000000000e+01,1.065100000000000051e+02
5.739395501613616943e+02,4.000000000000000000e+01,1.065600000000000023e+02
5.749343898296356201e+02,4.000000000000000000e+01,1.064800000000000040e+02
5.759367933273315430e+02,4.000000000000000000e+01,1.064899999999999949e+02
5.769356369972229004e+02,4.000000000000000000e+01,1.067300000000000040e+02
5.779295086860656738e+02,4.000000000000000000e+01,1.067099999999999937e+02
5.789286303520202637e+02,4.000000000000000000e+01,1.067999999999999972e+02
5.799290306568145752e+02,4.000000000000000000e+01,1.068700000000000045e+02
5.809295592308044434e+02,4.000000000000000000e+01,1.067099999999999937e+02
5.819312462806701660e+02,4.000000000000000000e+01,1.070400000000000063e+02
5.829318411350250244e+02,4.000000000000000000e+01,1.071299999999999955e+02
5.839280710220336914e+02,4.000000000000000000e+01,1.072600000000000051e+02
5.849285731315612793e+02,4.000000000000000000e+01,1.073900000000000006e+02
5.859296047687530518e+02,4.000000000000000000e+01,1.073100000000000023e+02
5.869287147521972656e+02,4.000000000000000000e+01,1.073599999999999994e+02
5.879291403293609619e+02,4.000000000000000000e+01,1.072900000000000063e+02
5.889344806671142578e+02,4.000000000000000000e+01,1.073499999999999943e+02
5.899348745346069336e+02,4.000000000000000000e+01,1.074399999999999977e+02
5.909309465885162354e+02,4.000000000000000000e+01,1.075600000000000023e+02
5.919286658763885498e+02,4.000000000000000000e+01,1.075300000000000011e+02
5.929277012348175049e+02,4.000000000000000000e+01,1.073499999999999943e+02
5.939288098812103271e+02,4.000000000000000000e+01,1.072000000000000028e+02
5.949274950027465820e+02,4.000000000000000000e+01,1.072699999999999960e+02
5.959277312755584717e+02,4.000000000000000000e+01,1.072900000000000063e+02
5.969266469478607178e+02,4.000000000000000000e+01,1.074200000000000017e+02
5.979274013042449951e+02,4.000000000000000000e+01,1.073100000000000023e+02

