Time (sec),  Heater (%),  Temperature (C)
3.895159931182861328e+02,1.500000000000000000e+01,4.150000000000000000e+01
3.905104963779449463e+02,1.500000000000000000e+01,4.150000000000000000e+01
3.915020010471343994e+02,1.500000000000000000e+01,4.150000000000000000e+01
3.924960982799530029e+02,1.500000000000000000e+01,4.134000000000000341e+01
3.935018043518066406e+02,1.500000000000000000e+01,4.131000000000000227e+01
3.945028314590454102e+02,1.500000000000000000e+01,4.121000000000000085e+01
3.955021650791168213e+02,1.500000000000000000e+01,4.122999999999999687e+01
3.965076639652252197e+02,1.500000000000000000e+01,4.128000000000000114e+01
3.975001881122589111e+02,1.500000000000000000e+01,4.122999999999999687e+01
3.984915690422058105e+02,1.500000000000000000e+01,4.118999999999999773e+01
3.994919440746307373e+02,1.500000000000000000e+01,4.117999999999999972e+01
4.004859695434570312e+02,1.500000000000000000e+01,4.117999999999999972e+01
4.014795804023742676e+02,1.500000000000000000e+01,4.102000000000000313e+01
4.024771625995635986e+02,1.500000000000000000e+01,4.085000000000000142e+01
4.034802012443542480e+02,1.500000000000000000e+01,4.078999999999999915e+01
4.044770362377166748e+02,1.500000000000000000e+01,4.075999999999999801e+01
4.054776260852813721e+02,1.500000000000000000e+01,4.077000000000000313e+01
4.064681637287139893e+02,1.500000000000000000e+01,4.064000000000000057e+01
4.074731922149658203e+02,1.500000000000000000e+01,4.057000000000000028e+01
4.084773750305175781e+02,1.500000000000000000e+01,4.053000000000000114e+01
4.094820649623870850e+02,1.500000000000000000e+01,4.053000000000000114e+01
4.104741256237030029e+02,1.500000000000000000e+01,4.053999999999999915e+01
4.114783182144165039e+02,1.500000000000000000e+01,4.053999999999999915e+01
4.124773485660552979e+02,1.500000000000000000e+01,4.053000000000000114e+01
4.134706583023071289e+02,1.500000000000000000e+01,4.053999999999999915e+01
4.144759316444396973e+02,1.500000000000000000e+01,4.053000000000000114e+01
4.154777371883392334e+02,1.500000000000000000e+01,4.053000000000000114e+01
4.164709148406982422e+02,1.500000000000000000e+01,4.053999999999999915e+01
4.174611077308654785e+02,1.500000000000000000e+01,4.050000000000000000e+01
4.184536721706390381e+02,1.500000000000000000e+01,4.025999999999999801e+01
4.194453651905059814e+02,1.500000000000000000e+01,4.021999999999999886e+01
4.204478876590728760e+02,1.500000000000000000e+01,4.021000000000000085e+01
4.214384768009185791e+02,1.500000000000000000e+01,4.021000000000000085e+01
4.224306468963623047e+02,1.500000000000000000e+01,3.996999999999999886e+01
4.234345648288726807e+02,1.500000000000000000e+01,3.990999999999999659e+01
4.244384665489196777e+02,1.500000000000000000e+01,3.989000000000000057e+01
4.254305651187896729e+02,1.500000000000000000e+01,3.989000000000000057e+01
4.264344694614410400e+02,1.500000000000000000e+01,3.989000000000000057e+01
4.274274151325225830e+02,1.500000000000000000e+01,3.985999999999999943e+01
4.284194087982177734e+02,1.500000000000000000e+01,3.985000000000000142e+01
4.294223327636718750e+02,1.500000000000000000e+01,3.985000000000000142e+01
4.304156768321990967e+02,1.500000000000000000e+01,3.964000000000000057e+01
4.314187262058258057e+02,1.500000000000000000e+01,3.956000000000000227e+01
4.324139101505279541e+02,1.500000000000000000e+01,3.957000000000000028e+01
4.334100234508514404e+02,1.500000000000000000e+01,3.946999999999999886e+01
4.344146714210510254e+02,1.500000000000000000e+01,3.929999999999999716e+01
4.354063773155212402e+02,1.500000000000000000e+01,3.927000000000000313e+01
4.364058170318603516e+02,1.500000000000000000e+01,3.925000000000000000e+01
4.374106724262237549e+02,1.500000000000000000e+01,3.925000000000000000e+01
4.384035377502441406e+02,1.500000000000000000e+01,3.925000000000000000e+01
4.393977060317993164e+02,1.500000000000000000e+01,3.924000000000000199e+01
4.404018032550811768e+02,1.500000000000000000e+01,3.924000000000000199e+01
4.414011149406433105e+02,1.500000000000000000e+01,3.925000000000000000e+01
4.423985369205474854e+02,1.500000000000000000e+01,3.925000000000000000e+01
4.434008414745330811e+02,1.500000000000000000e+01,3.922999999999999687e+01
4.443986427783966064e+02,1.500000000000000000e+01,3.918999999999999773e+01
4.453970971107482910e+02,1.500000000000000000e+01,3.903000000000000114e+01
4.463982036113739014e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.473971998691558838e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.483950445652008057e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.493971338272094727e+02,1.500000000000000000e+01,3.892999999999999972e+01
4.503949730396270752e+02,1.500000000000000000e+01,3.893999999999999773e+01
4.513977994918823242e+02,1.500000000000000000e+01,3.893999999999999773e+01
4.524015827178955078e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.534048669338226318e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.544048283100128174e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.554065923690795898e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.564127531051635742e+02,1.500000000000000000e+01,3.893999999999999773e+01
4.574159355163574219e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.584167461395263672e+02,1.500000000000000000e+01,3.892999999999999972e+01
4.594194817543029785e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.604206454753875732e+02,1.500000000000000000e+01,3.893999999999999773e+01
4.614120285511016846e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.624142587184906006e+02,1.500000000000000000e+01,3.892999999999999972e+01
4.634156811237335205e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.644099524021148682e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.654104135036468506e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.664119887351989746e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.674106602668762207e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.684139800071716309e+02,1.500000000000000000e+01,3.892999999999999972e+01
4.694125270843505859e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.704187765121459961e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.714200353622436523e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.724156341552734375e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.734152519702911377e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.744137995243072510e+02,1.500000000000000000e+01,3.892999999999999972e+01
4.754117808341979980e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.764023678302764893e+02,1.500000000000000000e+01,3.892999999999999972e+01
4.773977921009063721e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.784004306793212891e+02,1.500000000000000000e+01,3.892999999999999972e+01
4.794020855426788330e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.804041910171508789e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.814036488533020020e+02,1.500000000000000000e+01,3.892999999999999972e+01
4.824101881980895996e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.834124655723571777e+02,1.500000000000000000e+01,3.889000000000000057e+01
4.844167258739471436e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.854148390293121338e+02,1.500000000000000000e+01,3.890999999999999659e+01
4.864158983230590820e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.874095811843872070e+02,1.500000000000000000e+01,3.890999999999999659e+01
4.884096624851226807e+02,1.500000000000000000e+01,3.886999999999999744e+01
4.894070348739624023e+02,1.500000000000000000e+01,3.889000000000000057e+01
4.904079892635345459e+02,1.500000000000000000e+01,3.892000000000000171e+01
4.914130213260650635e+02,1.500000000000000000e+01,3.886999999999999744e+01
4.924170472621917725e+02,1.500000000000000000e+01,3.889000000000000057e+01
4.934216287136077881e+02,1.500000000000000000e+01,3.890999999999999659e+01
4.944230475425720215e+02,1.500000000000000000e+01,3.886999999999999744e+01
4.954258782863616943e+02,1.500000000000000000e+01,3.888000000000000256e+01
4.964240658283233643e+02,1.500000000000000000e+01,3.889999999999999858e+01
4.974255905151367188e+02,1.500000000000000000e+01,3.889999999999999858e+01
4.984275865554809570e+02,1.500000000000000000e+01,3.885000000000000142e+01
4.994204866886138916e+02,1.500000000000000000e+01,3.889000000000000057e+01
5.004228677749633789e+02,1.500000000000000000e+01,3.889000000000000057e+01
5.014213645458221436e+02,1.500000000000000000e+01,3.877000000000000313e+01
5.024223704338073730e+02,1.500000000000000000e+01,3.884000000000000341e+01
5.034239408969879150e+02,1.500000000000000000e+01,3.885000000000000142e+01
5.044198675155639648e+02,1.500000000000000000e+01,3.888000000000000256e+01
5.054220168590545654e+02,1.500000000000000000e+01,3.879999999999999716e+01
5.064146747589111328e+02,1.500000000000000000e+01,3.861999999999999744e+01
5.074164218902587891e+02,1.500000000000000000e+01,3.860999999999999943e+01
5.084128236770629883e+02,1.500000000000000000e+01,3.860999999999999943e+01
5.094146904945373535e+02,1.500000000000000000e+01,3.860000000000000142e+01
5.104193196296691895e+02,1.500000000000000000e+01,3.860000000000000142e+01
5.114257993698120117e+02,1.500000000000000000e+01,3.860999999999999943e+01
5.124243106842041016e+02,1.500000000000000000e+01,3.860999999999999943e+01
5.134234178066253662e+02,1.500000000000000000e+01,3.860999999999999943e+01
5.144244127273559570e+02,1.500000000000000000e+01,3.860999999999999943e+01
5.154237425327301025e+02,1.500000000000000000e+01,3.863000000000000256e+01
5.164262225627899170e+02,1.500000000000000000e+01,3.860000000000000142e+01
5.174301550388336182e+02,1.500000000000000000e+01,3.860000000000000142e+01
5.184208757877349854e+02,1.500000000000000000e+01,3.860000000000000142e+01
5.194220783710479736e+02,1.500000000000000000e+01,3.860999999999999943e+01
5.204228398799896240e+02,1.500000000000000000e+01,3.860000000000000142e+01
5.214148554801940918e+02,1.500000000000000000e+01,3.860000000000000142e+01
5.224195587635040283e+02,1.500000000000000000e+01,3.860999999999999943e+01
5.234244396686553955e+02,1.500000000000000000e+01,3.860000000000000142e+01
5.244297811985015869e+02,1.500000000000000000e+01,3.860000000000000142e+01
5.254213473796844482e+02,1.500000000000000000e+01,3.860000000000000142e+01
5.264235732555389404e+02,1.500000000000000000e+01,3.860000000000000142e+01
5.274294841289520264e+02,1.500000000000000000e+01,3.859000000000000341e+01
5.284203724861145020e+02,1.500000000000000000e+01,3.860000000000000142e+01
5.294106702804565430e+02,2.500000000000000000e+01,3.860999999999999943e+01
5.304149913787841797e+02,2.500000000000000000e+01,3.859000000000000341e+01
5.314164156913757324e+02,2.500000000000000000e+01,3.856000000000000227e+01
5.324152951240539551e+02,2.500000000000000000e+01,3.857000000000000028e+01
5.334098734855651855e+02,2.500000000000000000e+01,3.856000000000000227e+01
5.344075074195861816e+02,2.500000000000000000e+01,3.857999999999999829e+01
5.354065585136413574e+02,2.500000000000000000e+01,3.857999999999999829e+01
5.364058363437652588e+02,2.500000000000000000e+01,3.857999999999999829e+01
5.374048230648040771e+02,2.500000000000000000e+01,3.857999999999999829e+01
5.384080054759979248e+02,2.500000000000000000e+01,3.860000000000000142e+01
5.394055564403533936e+02,2.500000000000000000e+01,3.875000000000000000e+01
5.403965244293212891e+02,2.500000000000000000e+01,3.878999999999999915e+01
5.413999812602996826e+02,2.500000000000000000e+01,3.878000000000000114e+01
5.424024868011474609e+02,2.500000000000000000e+01,3.868999999999999773e+01
5.434035847187042236e+02,2.500000000000000000e+01,3.882000000000000028e+01
5.444030072689056396e+02,2.500000000000000000e+01,3.884000000000000341e+01
5.454033045768737793e+02,2.500000000000000000e+01,3.889999999999999858e+01
5.464071221351623535e+02,2.500000000000000000e+01,3.890999999999999659e+01
5.474069044589996338e+02,2.500000000000000000e+01,3.895000000000000284e+01
5.484079184532165527e+02,2.500000000000000000e+01,3.914000000000000057e+01
5.494118583202362061e+02,2.500000000000000000e+01,3.921000000000000085e+01
5.504170041084289551e+02,2.500000000000000000e+01,3.924000000000000199e+01
5.514221944808959961e+02,2.500000000000000000e+01,3.921999999999999886e+01
5.524166932106018066e+02,2.500000000000000000e+01,3.947999999999999687e+01
5.534069943428039551e+02,2.500000000000000000e+01,3.953999999999999915e+01
5.544100186824798584e+02,2.500000000000000000e+01,3.953999999999999915e+01
5.554041349887847900e+02,2.500000000000000000e+01,3.960000000000000142e+01
5.564088437557220459e+02,2.500000000000000000e+01,3.979999999999999716e+01
5.573992934226989746e+02,2.500000000000000000e+01,3.985999999999999943e+01
5.583898761272430420e+02,2.500000000000000000e+01,3.985000000000000142e+01
5.593813757896423340e+02,2.500000000000000000e+01,3.999000000000000199e+01
5.603779959678649902e+02,2.500000000000000000e+01,4.017999999999999972e+01
5.613841392993927002e+02,2.500000000000000000e+01,4.018999999999999773e+01
5.623838617801666260e+02,2.500000000000000000e+01,4.021000000000000085e+01
5.633855023384094238e+02,2.500000000000000000e+01,4.046000000000000085e+01
5.643836898803710938e+02,2.500000000000000000e+01,4.049000000000000199e+01
5.653885142803192139e+02,2.500000000000000000e+01,4.052000000000000313e+01
5.663938364982604980e+02,2.500000000000000000e+01,4.050999999999999801e+01
5.673853297233581543e+02,2.500000000000000000e+01,4.050999999999999801e+01
5.683836822509765625e+02,2.500000000000000000e+01,4.053000000000000114e+01
5.693878145217895508e+02,2.500000000000000000e+01,4.078999999999999915e+01
5.703927831649780273e+02,2.500000000000000000e+01,4.082999999999999829e+01
5.713851561546325684e+02,2.500000000000000000e+01,4.082999999999999829e+01
5.723803489208221436e+02,2.500000000000000000e+01,4.082999999999999829e+01
5.733707048892974854e+02,2.500000000000000000e+01,4.096999999999999886e+01
5.743657870292663574e+02,2.500000000000000000e+01,4.111999999999999744e+01
5.753688786029815674e+02,2.500000000000000000e+01,4.114999999999999858e+01
5.763740782737731934e+02,2.500000000000000000e+01,4.114999999999999858e+01
5.773761339187622070e+02,2.500000000000000000e+01,4.117000000000000171e+01
5.783793704509735107e+02,2.500000000000000000e+01,4.114999999999999858e+01
5.793817899227142334e+02,2.500000000000000000e+01,4.114999999999999858e+01
5.803847546577453613e+02,2.500000000000000000e+01,4.117999999999999972e+01
5.813868663311004639e+02,2.500000000000000000e+01,4.121999999999999886e+01
5.823869504928588867e+02,2.500000000000000000e+01,4.145000000000000284e+01
5.833891377449035645e+02,2.500000000000000000e+01,4.149000000000000199e+01
5.843917696475982666e+02,2.500000000000000000e+01,4.146999999999999886e+01
5.853960480690002441e+02,2.500000000000000000e+01,4.146999999999999886e+01
5.863971121311187744e+02,2.500000000000000000e+01,4.146999999999999886e+01
5.874024014472961426e+02,2.500000000000000000e+01,4.150000000000000000e+01
5.884071898460388184e+02,2.500000000000000000e+01,4.163000000000000256e+01
5.894083178043365479e+02,2.500000000000000000e+01,4.167000000000000171e+01
5.904075934886932373e+02,2.500000000000000000e+01,4.175999999999999801e+01
5.914070057868957520e+02,2.500000000000000000e+01,4.181000000000000227e+01
5.924068505764007568e+02,2.500000000000000000e+01,4.179999999999999716e+01
5.934075858592987061e+02,2.500000000000000000e+01,4.179999999999999716e+01
5.944091055393218994e+02,2.500000000000000000e+01,4.179999999999999716e+01
5.954136271476745605e+02,2.500000000000000000e+01,4.181000000000000227e+01
5.964192476272583008e+02,2.500000000000000000e+01,4.179999999999999716e+01
5.974108841419219971e+02,2.500000000000000000e+01,4.179999999999999716e+01
5.984036438465118408e+02,2.500000000000000000e+01,4.181000000000000227e+01
5.993948109149932861e+02,2.500000000000000000e+01,4.182000000000000028e+01
6.003969881534576416e+02,2.500000000000000000e+01,4.192000000000000171e+01
6.014019825458526611e+02,2.500000000000000000e+01,4.204999999999999716e+01
6.024012641906738281e+02,2.500000000000000000e+01,4.213000000000000256e+01
6.034039344787597656e+02,2.500000000000000000e+01,4.211999999999999744e+01
6.044081828594207764e+02,2.500000000000000000e+01,4.211999999999999744e+01
6.054082605838775635e+02,2.500000000000000000e+01,4.227000000000000313e+01
6.064075400829315186e+02,2.500000000000000000e+01,4.243999999999999773e+01
6.074085018634796143e+02,2.500000000000000000e+01,4.243999999999999773e+01
6.084139821529388428e+02,2.500000000000000000e+01,4.243999999999999773e+01
6.094183065891265869e+02,2.500000000000000000e+01,4.243999999999999773e+01
6.104198029041290283e+02,2.500000000000000000e+01,4.253000000000000114e+01
6.114212918281555176e+02,2.500000000000000000e+01,4.268999999999999773e+01
6.124269919395446777e+02,2.500000000000000000e+01,4.275000000000000000e+01
6.134294729232788086e+02,2.500000000000000000e+01,4.275999999999999801e+01
6.144325132369995117e+02,2.500000000000000000e+01,4.278000000000000114e+01
6.154357953071594238e+02,2.500000000000000000e+01,4.275999999999999801e+01
6.164284987449645996e+02,2.500000000000000000e+01,4.285999999999999943e+01
6.174309294223785400e+02,2.500000000000000000e+01,4.307999999999999829e+01
6.184354741573333740e+02,2.500000000000000000e+01,4.307999999999999829e+01
6.194365532398223877e+02,2.500000000000000000e+01,4.307999999999999829e+01
6.204384031295776367e+02,2.500000000000000000e+01,4.310000000000000142e+01
6.214438862800598145e+02,2.500000000000000000e+01,4.310999999999999943e+01
6.224494616985321045e+02,2.500000000000000000e+01,4.321000000000000085e+01
6.234530661106109619e+02,2.500000000000000000e+01,4.314000000000000057e+01
6.244530234336853027e+02,2.500000000000000000e+01,4.318999999999999773e+01
6.254555630683898926e+02,2.500000000000000000e+01,4.335000000000000142e+01
6.264469151496887207e+02,2.500000000000000000e+01,4.309000000000000341e+01
6.274455687999725342e+02,2.500000000000000000e+01,4.307999999999999829e+01
6.284503304958343506e+02,2.500000000000000000e+01,4.307000000000000028e+01
6.294538102149963379e+02,2.500000000000000000e+01,4.306000000000000227e+01
6.304569995403289795e+02,2.500000000000000000e+01,4.307999999999999829e+01
6.314598152637481689e+02,2.500000000000000000e+01,4.307000000000000028e+01
6.324608774185180664e+02,2.500000000000000000e+01,4.290999999999999659e+01
6.334645154476165771e+02,2.500000000000000000e+01,4.290999999999999659e+01
6.344679670333862305e+02,2.500000000000000000e+01,4.307000000000000028e+01
6.354695909023284912e+02,2.500000000000000000e+01,4.307999999999999829e+01
6.364611253738403320e+02,2.500000000000000000e+01,4.309000000000000341e+01
6.374637951850891113e+02,2.500000000000000000e+01,4.321000000000000085e+01
6.384668838977813721e+02,2.500000000000000000e+01,4.327000000000000313e+01
6.394697902202606201e+02,2.500000000000000000e+01,4.317000000000000171e+01
6.404716050624847412e+02,2.500000000000000000e+01,4.313000000000000256e+01
6.414755504131317139e+02,2.500000000000000000e+01,4.339999999999999858e+01
6.424766345024108887e+02,2.500000000000000000e+01,4.339000000000000057e+01
6.434746465682983398e+02,2.500000000000000000e+01,4.342999999999999972e+01
6.444780247211456299e+02,2.500000000000000000e+01,4.354999999999999716e+01
6.454800589084625244e+02,2.500000000000000000e+01,4.370000000000000284e+01
6.464710528850555420e+02,2.500000000000000000e+01,4.372999999999999687e+01
6.474628052711486816e+02,2.500000000000000000e+01,4.372999999999999687e+01
6.484655055999755859e+02,2.500000000000000000e+01,4.371999999999999886e+01
6.494708356857299805e+02,2.500000000000000000e+01,4.374000000000000199e+01
6.504625375270843506e+02,2.500000000000000000e+01,4.385999999999999943e+01
6.514683141708374023e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.524695944786071777e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.534707891941070557e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.544728293418884277e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.554746198654174805e+02,2.500000000000000000e+01,4.377000000000000313e+01
6.564745461940765381e+02,2.500000000000000000e+01,4.382999999999999829e+01
6.574754400253295898e+02,2.500000000000000000e+01,4.392999999999999972e+01
6.584767482280731201e+02,2.500000000000000000e+01,4.403999999999999915e+01
6.594757454395294189e+02,2.500000000000000000e+01,4.403000000000000114e+01
6.604757361412048340e+02,2.500000000000000000e+01,4.378999999999999915e+01
6.614748845100402832e+02,2.500000000000000000e+01,4.372999999999999687e+01
6.624803810119628906e+02,2.500000000000000000e+01,4.374000000000000199e+01
6.634756865501403809e+02,2.500000000000000000e+01,4.372999999999999687e+01
6.644811923503875732e+02,2.500000000000000000e+01,4.372999999999999687e+01
6.654843833446502686e+02,2.500000000000000000e+01,4.374000000000000199e+01
6.664851441383361816e+02,2.500000000000000000e+01,4.379999999999999716e+01
6.674889028072357178e+02,2.500000000000000000e+01,4.372999999999999687e+01
6.684802062511444092e+02,2.500000000000000000e+01,4.374000000000000199e+01
6.694806447029113770e+02,2.500000000000000000e+01,4.372999999999999687e+01
6.704808876514434814e+02,2.500000000000000000e+01,4.382000000000000028e+01
6.714856979846954346e+02,2.500000000000000000e+01,4.403999999999999915e+01
6.724855113029479980e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.734850184917449951e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.744856410026550293e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.754885737895965576e+02,2.500000000000000000e+01,4.434000000000000341e+01
6.764937741756439209e+02,2.500000000000000000e+01,4.436999999999999744e+01
6.774928040504455566e+02,2.500000000000000000e+01,4.406000000000000227e+01
6.784940137863159180e+02,2.500000000000000000e+01,4.388000000000000256e+01
6.794950199127197266e+02,2.500000000000000000e+01,4.395000000000000284e+01
6.804925079345703125e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.814940981864929199e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.824948108196258545e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.835006034374237061e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.845047776699066162e+02,2.500000000000000000e+01,4.403999999999999915e+01
6.855057315826416016e+02,2.500000000000000000e+01,4.399000000000000199e+01
6.865082409381866455e+02,2.500000000000000000e+01,4.403999999999999915e+01
6.875077731609344482e+02,2.500000000000000000e+01,4.406000000000000227e+01
6.885100677013397217e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.895145943164825439e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.905156342983245850e+02,2.500000000000000000e+01,4.402000000000000313e+01
6.915196256637573242e+02,2.500000000000000000e+01,4.400000000000000000e+01
6.925210473537445068e+02,2.500000000000000000e+01,4.385000000000000142e+01
6.935213785171508789e+02,2.500000000000000000e+01,4.382000000000000028e+01
6.945219202041625977e+02,2.500000000000000000e+01,4.399000000000000199e+01
6.955238018035888672e+02,2.500000000000000000e+01,4.403000000000000114e+01
6.965297908782958984e+02,2.500000000000000000e+01,4.403999999999999915e+01
6.975342004299163818e+02,2.500000000000000000e+01,4.403999999999999915e+01
6.985368673801422119e+02,2.500000000000000000e+01,4.404999999999999716e+01
6.995278220176696777e+02,2.500000000000000000e+01,4.403999999999999915e+01
7.005269110202789307e+02,2.500000000000000000e+01,4.403999999999999915e+01
7.015298125743865967e+02,2.500000000000000000e+01,4.407000000000000028e+01
7.025329332351684570e+02,2.500000000000000000e+01,4.404999999999999716e+01
7.035332441329956055e+02,2.500000000000000000e+01,4.404999999999999716e+01
7.045382816791534424e+02,2.500000000000000000e+01,4.404999999999999716e+01
7.055366961956024170e+02,2.500000000000000000e+01,4.407000000000000028e+01
7.065291578769683838e+02,2.500000000000000000e+01,4.403999999999999915e+01
7.075311672687530518e+02,2.500000000000000000e+01,4.417999999999999972e+01
7.085356371402740479e+02,2.500000000000000000e+01,4.435999999999999943e+01
7.095412290096282959e+02,2.500000000000000000e+01,4.435999999999999943e+01
7.105397861003875732e+02,2.500000000000000000e+01,4.436999999999999744e+01
7.115395328998565674e+02,2.500000000000000000e+01,4.438000000000000256e+01
7.125411109924316406e+02,2.500000000000000000e+01,4.439000000000000057e+01
7.135400509834289551e+02,2.500000000000000000e+01,4.443999999999999773e+01
7.145344135761260986e+02,2.500000000000000000e+01,4.468999999999999773e+01
7.155337846279144287e+02,1.500000000000000000e+01,4.468999999999999773e+01
7.165366928577423096e+02,1.500000000000000000e+01,4.472999999999999687e+01
7.175412530899047852e+02,1.500000000000000000e+01,4.475999999999999801e+01
7.185397245883941650e+02,1.500000000000000000e+01,4.475999999999999801e+01
7.195425546169281006e+02,1.500000000000000000e+01,4.475999999999999801e+01
7.205479519367218018e+02,1.500000000000000000e+01,4.475999999999999801e+01
7.215448627471923828e+02,1.500000000000000000e+01,4.475999999999999801e+01
7.225454988479614258e+02,1.500000000000000000e+01,4.475999999999999801e+01
7.235452213287353516e+02,1.500000000000000000e+01,4.470000000000000284e+01
7.245468521118164062e+02,1.500000000000000000e+01,4.450999999999999801e+01
7.255370886325836182e+02,1.500000000000000000e+01,4.443999999999999773e+01
7.265282063484191895e+02,1.500000000000000000e+01,4.443999999999999773e+01
7.275326325893402100e+02,1.500000000000000000e+01,4.435999999999999943e+01
7.285321314334869385e+02,1.500000000000000000e+01,4.410999999999999943e+01
7.295356996059417725e+02,1.500000000000000000e+01,4.385000000000000142e+01
7.305355274677276611e+02,1.500000000000000000e+01,4.378999999999999915e+01
7.315384111404418945e+02,1.500000000000000000e+01,4.350000000000000000e+01
7.325394234657287598e+02,1.500000000000000000e+01,4.346999999999999886e+01
7.335379803180694580e+02,1.500000000000000000e+01,4.329999999999999716e+01
7.345385553836822510e+02,1.500000000000000000e+01,4.314999999999999858e+01
7.355443093776702881e+02,1.500000000000000000e+01,4.310999999999999943e+01
7.365389418601989746e+02,1.500000000000000000e+01,4.282999999999999829e+01
7.375411934852600098e+02,1.500000000000000000e+01,4.278999999999999915e+01
7.385316519737243652e+02,1.500000000000000000e+01,4.250000000000000000e+01
7.395326855182647705e+02,1.500000000000000000e+01,4.250000000000000000e+01
7.405376601219177246e+02,1.500000000000000000e+01,4.217999999999999972e+01
7.415404324531555176e+02,1.500000000000000000e+01,4.200999999999999801e+01
7.425401363372802734e+02,1.500000000000000000e+01,4.185999999999999943e+01
7.435424945354461670e+02,1.500000000000000000e+01,4.154999999999999716e+01
7.445430865287780762e+02,1.500000000000000000e+01,4.153999999999999915e+01
7.455402317047119141e+02,1.500000000000000000e+01,4.128000000000000114e+01
7.465385429859161377e+02,1.500000000000000000e+01,4.121999999999999886e+01
7.475380461215972900e+02,1.500000000000000000e+01,4.111999999999999744e+01
7.485409758090972900e+02,1.500000000000000000e+01,4.089000000000000057e+01
7.495368356704711914e+02,1.500000000000000000e+01,4.078999999999999915e+01
7.505379302501678467e+02,1.500000000000000000e+01,4.057000000000000028e+01
7.515399413108825684e+02,1.500000000000000000e+01,4.057000000000000028e+01
7.525424635410308838e+02,1.500000000000000000e+01,4.025000000000000000e+01
7.535430858135223389e+02,1.500000000000000000e+01,4.025000000000000000e+01
7.545402050018310547e+02,1.500000000000000000e+01,3.992999999999999972e+01
7.555430390834808350e+02,1.500000000000000000e+01,3.984000000000000341e+01
7.565421271324157715e+02,1.500000000000000000e+01,3.960999999999999943e+01
7.575368120670318604e+02,1.500000000000000000e+01,3.960999999999999943e+01
7.585392091274261475e+02,1.500000000000000000e+01,3.932000000000000028e+01
7.595402231216430664e+02,1.500000000000000000e+01,3.928000000000000114e+01
7.605406694412231445e+02,1.500000000000000000e+01,3.896000000000000085e+01
7.615399265289306641e+02,1.500000000000000000e+01,3.895000000000000284e+01
7.625437626838684082e+02,1.500000000000000000e+01,3.864999999999999858e+01
7.635467979907989502e+02,1.500000000000000000e+01,3.864000000000000057e+01
7.645438289642333984e+02,1.500000000000000000e+01,3.847999999999999687e+01
7.655468158721923828e+02,1.500000000000000000e+01,3.832000000000000028e+01
7.665510151386260986e+02,1.500000000000000000e+01,3.831000000000000227e+01
7.675556046962738037e+02,1.500000000000000000e+01,3.800000000000000000e+01
7.685602097511291504e+02,1.500000000000000000e+01,3.800000000000000000e+01
7.695566666126251221e+02,1.500000000000000000e+01,3.771999999999999886e+01
7.705582697391510010e+02,1.500000000000000000e+01,3.767000000000000171e+01
7.715589425563812256e+02,1.500000000000000000e+01,3.765999999999999659e+01
7.725616469383239746e+02,1.500000000000000000e+01,3.739000000000000057e+01
7.735602629184722900e+02,1.500000000000000000e+01,3.735000000000000142e+01
7.745597703456878662e+02,1.500000000000000000e+01,3.717000000000000171e+01
7.755610215663909912e+02,1.500000000000000000e+01,3.703000000000000114e+01
7.765667638778686523e+02,1.500000000000000000e+01,3.689000000000000057e+01
